X,Y,station,latitude,longitude,iphc_area,lbs_t_1998,cnt_t_1998,lbs_o32in_1998,a_lbs_o32_1998,t_avg_lbs_1998,pct_t_o32_1998,pct_bin_1998,lbs_t_1999,cnt_t_1999,lbs_o32in_1999,a_lbs_o32_1999,t_avg_lbs_1999,pct_t_o32_1999,pct_bin_1999,lbs_t_2000,cnt_t_2000,lbs_o32in_2000,a_lbs_o32_2000,t_avg_lbs_2000,pct_t_o32_2000,pct_bin_2000,lbs_t_2001,cnt_t_2001,lbs_o32in_2001,a_lbs_o32_2001,t_avg_lbs_2001,pct_t_o32_2001,pct_bin_2001,lbs_t_2002,cnt_t_2002,lbs_o32in_2002,a_lbs_o32_2002,t_avg_lbs_2002,pct_t_o32_2002,pct_bin_2002,lbs_t_2003,cnt_t_2003,lbs_o32in_2003,a_lbs_o32_2003,t_avg_lbs_2003,pct_t_o32_2003,pct_bin_2003,lbs_t_2004,cnt_t_2004,lbs_o32in_2004,a_lbs_o32_2004,t_avg_lbs_2004,pct_t_o32_2004,pct_bin_2004,lbs_t_2005,cnt_t_2005,lbs_o32in_2005,a_lbs_o32_2005,t_avg_lbs_2005,pct_t_o32_2005,pct_bin_2005,lbs_t_2006,cnt_t_2006,lbs_o32in_2006,a_lbs_o32_2006,t_avg_lbs_2006,pct_t_o32_2006,pct_bin_2006,lbs_t_2007,cnt_t_2007,lbs_o32in_2007,a_lbs_o32_2007,t_avg_lbs_2007,pct_t_o32_2007,pct_bin_2007,lbs_t_2008,cnt_t_2008,lbs_o32in_2008,a_lbs_o32_2008,t_avg_lbs_2008,pct_t_o32_2008,pct_bin_2008,lbs_t_2009,cnt_t_2009,lbs_o32in_2009,a_lbs_o32_2009,t_avg_lbs_2009,pct_t_o32_2009,pct_bin_2009,lbs_t_2010,cnt_t_2010,lbs_o32in_2010,a_lbs_o32_2010,t_avg_lbs_2010,pct_t_o32_2010,pct_bin_2010,lbs_t_2011,cnt_t_2011,lbs_o32in_2011,a_lbs_o32_2011,t_avg_lbs_2011,pct_t_o32_2011,pct_bin_2011,lbs_t_2012,cnt_t_2012,lbs_o32in_2012,a_lbs_o32_2012,t_avg_lbs_2012,pct_t_o32_2012,pct_bin_2012,lbs_t_2013,cnt_t_2013,lbs_o32in_2013,a_lbs_o32_2013,t_avg_lbs_2013,pct_t_o32_2013,pct_bin_2013,lbs_t_2014,cnt_t_2014,lbs_o32in_2014,a_lbs_o32_2014,t_avg_lbs_2014,pct_t_o32_2014,pct_bin_2014,lbs_t_2015,cnt_t_2015,lbs_o32in_2015,a_lbs_o32_2015,t_avg_lbs_2015,pct_t_o32_2015,pct_bin_2015
-154.9154722,57.499,4331,57.499,-154.9154722,3A,2184,unknown,2142,unknown,unknown,unknown,1,851,unknown,826,unknown,unknown,unknown,1,758,unknown,733,unknown,unknown,unknown,1,460,unknown,433,unknown,unknown,unknown,1,832,43,757,22,31,79,5,837,44,769,22,30,80,5,956,52,859,21,30,77,5,1626,92,1442,20,29,77,5,1118,65,1003,19,28,80,5,894,54,819,18,27,83,5,831,45,773,20,29,87,5,402,19,368,25,33,79,5,643,30,588,25,34,80,5,401,27,290,21,29,52,4,706,50,548,18,26,60,4,369,24,277,21,30,54,4,1879,154,1274,16,24,51,4,970,111,312,14,22,20,2
-131.9660278,55.482,3036,55.482,-131.9660278,2C,845,unknown,810,unknown,unknown,unknown,1,761,unknown,747,unknown,unknown,unknown,1,301,unknown,274,unknown,unknown,unknown,1,485,unknown,435,unknown,unknown,unknown,1,200,11,185,21,28,82,5,272,21,182,18,26,48,3,185,10,148,25,34,60,4,236,7,231,39,44,86,5,179,8,166,28,34,75,4,237,13,193,28,35,54,4,184,14,126,18,26,50,3,374,23,287,26,33,48,3,531,30,425,25,33,57,4,380,15,347,32,40,73,4,233,13,196,28,34,54,4,348,17,312,24,33,76,5,615,29,528,29,37,62,4,583,25,499,33,42,60,4
-131.1176852,54.83391667,3020,54.83391667,-131.1176852,2C,1356,unknown,1356,unknown,unknown,unknown,1,601,unknown,584,unknown,unknown,unknown,1,336,unknown,321,unknown,unknown,unknown,1,454,unknown,438,unknown,unknown,unknown,1,498,13,498,38,0,100,5,622,32,531,24,33,69,4,440,21,406,24,32,81,5,334,16,299,25,34,75,4,763,33,706,27,35,79,5,695,37,607,22,31,73,4,124,10,88,18,25,50,3,136,9,83,28,37,33,3,977,52,843,23,32,71,4,657,22,649,31,39,95,5,272,16,229,23,30,63,4,965,50,822,26,34,64,4,1433,81,1214,24,31,63,4,718,39,645,22,30,74,4
-152.1317941,59.16547059,4361,59.16547059,-152.1317941,3A,1896,unknown,1411,unknown,unknown,unknown,1,1788,unknown,1087,unknown,unknown,unknown,1,2342,unknown,1633,unknown,unknown,unknown,1,615,unknown,439,unknown,unknown,unknown,1,,,,,,,,3607,299,2519,15,23,56,4,4304,337,3320,15,24,64,4,2801,205,2102,17,26,59,4,3087,230,2246,18,26,54,4,2052,196,1009,15,23,34,3,1579,139,890,19,26,34,3,2937,274,1422,16,24,32,3,2832,216,1781,23,31,35,3,1810,182,718,14,23,27,3,1550,152,698,14,22,33,3,744,86,282,15,22,22,2,962,80,506,24,32,26,3,1171,150,195,14,21,9,2
-132.2813333,54.66675,3013,54.66675,-132.2813333,2C,2058,unknown,1684,unknown,unknown,unknown,1,2036,unknown,1903,unknown,unknown,unknown,1,1569,unknown,1223,unknown,unknown,unknown,1,534,unknown,440,unknown,unknown,unknown,1,1305,74,1015,27,35,50,3,1327,95,904,23,31,41,3,543,55,233,18,25,24,2,970,67,614,41,48,22,2,876,70,534,21,29,36,3,1250,69,909,32,41,41,3,1082,69,776,29,36,39,3,1623,96,1162,31,39,40,3,1760,139,1007,21,30,34,3,2041,115,1658,25,33,58,4,1269,56,1093,32,40,61,4,2050,81,1828,34,42,65,4,2096,132,1483,29,37,39,3,1836,121,1345,23,31,48,3
-155.6998241,56.00012963,5250,56.00012963,-155.6998241,3B,1404,unknown,1008,unknown,unknown,unknown,1,2553,unknown,814,unknown,unknown,unknown,1,1902,unknown,1327,unknown,unknown,unknown,1,832,unknown,440,unknown,unknown,unknown,1,1902,128,1200,29,37,33,3,1943,198,775,15,23,26,3,1215,132,448,16,23,21,2,1569,134,804,30,37,20,2,1477,160,604,19,26,19,2,898,90,342,15,23,26,3,835,104,172,14,22,12,2,1770,169,1013,14,22,43,3,1030,119,415,13,20,26,3,450,53,171,19,25,17,2,269,38,73,24,30,8,2,389,59,98,12,18,14,2,1011,120,366,18,25,17,2,660,48,508,22,28,48,3
-130.2997407,53.16635185,2137,53.16635185,-130.2997407,2B,87,unknown,87,unknown,unknown,unknown,1,219,unknown,209,unknown,unknown,unknown,1,1111,unknown,1075,unknown,unknown,unknown,1,477,unknown,441,unknown,unknown,unknown,1,514,20,490,29,37,85,5,750,33,671,28,37,73,4,962,50,837,26,33,64,4,734,48,576,20,28,60,4,385,15,357,32,39,73,4,568,15,543,45,54,80,5,608,27,526,31,39,63,4,589,32,454,32,40,44,3,550,17,550,32,0,100,5,958,31,882,38,48,74,4,763,31,681,32,41,68,4,978,23,929,52,61,78,5,1870,62,1807,33,41,87,5,1391,60,1236,30,38,68,4
-167.1980556,53.16592593,6023,53.16592593,-167.1980556,4A,2133,unknown,1722,unknown,unknown,unknown,1,2527,unknown,2029,unknown,unknown,unknown,1,2017,unknown,1699,unknown,unknown,unknown,1,983,unknown,441,unknown,unknown,unknown,1,783,73,479,15,23,42,3,1788,127,1327,20,27,53,4,1124,95,758,17,24,46,3,1014,89,587,17,25,38,3,526,53,272,14,22,36,3,425,34,292,18,26,47,3,501,51,286,14,21,39,3,612,55,354,21,28,31,3,1139,131,477,15,22,24,2,324,34,150,15,22,29,3,269,30,123,15,22,27,3,152,11,123,18,25,64,4,227,27,79,20,26,15,2,38,6,0,0,0,0,1
179.7487167,52.333,6107,52.333,179.7487167,4B,2291,unknown,2221,unknown,unknown,unknown,1,,,,,,,,2137,unknown,2137,unknown,unknown,unknown,1,443,unknown,443,unknown,unknown,unknown,1,377,9,377,42,0,100,5,820,28,820,29,0,100,5,558,17,558,33,0,100,5,1167,39,1167,30,0,100,5,933,37,926,26,33,97,5,444,16,444,28,0,100,5,309,13,309,24,0,100,5,519,18,506,32,38,89,5,795,29,795,27,0,100,5,294,8,294,37,0,100,5,344,13,336,28,36,92,5,844,26,839,34,39,96,5,276,13,249,25,34,77,5,137,7,116,23,34,71,4
-150.5017037,59.16652778,4236,59.16652778,-150.5017037,3A,3141,unknown,2716,unknown,unknown,unknown,1,986,unknown,916,unknown,unknown,unknown,1,3210,unknown,3065,unknown,unknown,unknown,1,459,unknown,448,unknown,unknown,unknown,1,3919,172,3603,28,35,76,5,1447,93,1188,19,28,67,4,3229,204,2820,18,27,78,5,3625,177,3269,24,33,76,5,2310,102,2126,27,35,76,5,1338,78,1212,20,27,77,5,281,22,211,18,25,55,4,437,38,302,15,23,53,4,1419,83,1135,23,32,59,4,814,88,295,14,22,24,2,323,32,126,16,24,25,2,685,68,347,16,23,32,3,751,73,418,17,24,34,3,248,33,12,12,19,3,2
-126.6325417,49.33239583,2024,49.33239583,-126.6325417,2B,,,,,,,,205,unknown,205,unknown,unknown,unknown,1,,,,,,,,458,unknown,451,unknown,unknown,unknown,1,485,12,485,40,0,100,5,503,14,494,38,47,93,5,1250,37,1250,34,0,100,5,636,27,608,25,35,89,5,1118,32,1108,36,46,97,5,592,12,592,49,0,100,5,1105,31,1076,40,47,87,5,1186,54,1056,29,36,69,4,3637,118,3610,31,40,97,5,2497,84,2468,30,40,96,5,1835,58,1822,33,39,97,5,490,23,460,24,32,83,5,2359,91,2245,29,37,85,5,687,27,664,28,35,89,5
-128.95,52.16662037,2100,52.16662037,-128.95,2B,621,unknown,602,unknown,unknown,unknown,1,370,unknown,319,unknown,unknown,unknown,1,891,unknown,828,unknown,unknown,unknown,1,466,unknown,451,unknown,unknown,unknown,1,305,8,305,38,0,100,5,2106,104,1916,23,32,80,5,632,44,402,24,32,39,3,763,52,554,20,28,54,4,426,26,352,21,29,65,4,401,20,386,21,29,90,5,499,20,482,27,35,90,5,567,31,514,21,29,81,5,723,47,547,21,29,55,4,692,51,547,16,25,69,4,287,13,264,26,34,77,5,501,48,244,14,22,38,3,1170,64,958,26,34,58,4,348,26,258,17,25,58,4
-135.9173611,57.33315741,3102,57.33315741,-135.9173611,2C,1149,unknown,1002,unknown,unknown,unknown,1,735,unknown,671,unknown,unknown,unknown,1,1156,unknown,1112,unknown,unknown,unknown,1,532,unknown,451,unknown,unknown,unknown,1,854,19,821,55,63,79,5,1109,34,1038,40,49,76,5,559,42,411,23,29,43,3,641,33,516,32,40,48,3,483,24,391,36,43,46,3,302,10,281,40,47,70,4,664,23,593,42,50,61,4,291,12,245,41,49,50,3,1148,47,1034,33,40,66,4,510,21,438,40,47,52,4,227,19,149,19,26,42,3,1138,34,1057,46,53,68,4,1562,44,1519,40,47,86,5,1132,29,1105,44,51,86,5
178.5996167,51.50081667,6114,51.50081667,178.5996167,4B,,,,,,,,,,,,,,,1113,unknown,1076,unknown,unknown,unknown,1,461,unknown,452,unknown,unknown,unknown,1,281,10,281,28,0,100,5,179,6,179,30,0,100,5,49,3,42,21,28,67,4,203,6,203,34,0,100,5,133,5,133,27,0,100,5,232,11,227,23,28,91,5,137,7,126,21,32,86,5,39,2,39,20,0,100,5,0,0,0,0,0,0,1,142,4,142,36,0,100,5,0,0,0,0,0,0,1,199,8,189,27,37,88,5,62,3,62,21,0,100,5,222,6,222,37,0,100,5
-132.3029352,54.33303704,2163,54.33303704,-132.3029352,2B,953,unknown,921,unknown,unknown,unknown,1,629,unknown,551,unknown,unknown,unknown,1,575,unknown,553,unknown,unknown,unknown,1,502,unknown,453,unknown,unknown,unknown,1,867,27,815,41,48,74,4,1164,39,1079,37,46,74,4,1551,79,1307,26,34,65,4,918,42,828,27,35,74,4,605,34,534,21,29,74,4,377,24,322,20,27,67,4,1304,58,1192,27,35,76,5,1724,83,1576,25,32,76,5,997,40,945,28,36,85,5,768,38,707,23,32,82,5,650,31,605,24,32,81,5,948,40,879,29,36,75,4,1510,63,1435,27,35,86,5,1348,65,1245,24,32,78,5
-155.8988137,56.99984314,5036,56.99984314,-155.8988137,3B,1653,unknown,1588,unknown,unknown,unknown,1,2179,unknown,2151,unknown,unknown,unknown,1,2266,unknown,2198,unknown,unknown,unknown,1,465,unknown,454,unknown,unknown,unknown,1,386,19,376,21,31,95,5,1477,65,1465,23,29,97,5,,,,,,,,1098,62,984,21,29,77,5,986,48,932,22,31,88,5,273,12,273,23,0,100,5,379,22,354,19,27,86,5,297,14,276,23,34,86,5,363,24,316,18,25,75,4,342,14,335,26,33,93,5,258,17,217,20,27,65,4,458,38,307,17,25,47,3,1181,94,786,17,25,50,3,1937,161,1347,16,24,52,4
-129.5327222,51.16691667,2056,51.16691667,-129.5327222,2B,111,unknown,91,unknown,unknown,unknown,1,360,unknown,335,unknown,unknown,unknown,1,328,unknown,328,unknown,unknown,unknown,1,497,unknown,454,unknown,unknown,unknown,1,662,30,619,25,33,83,5,348,18,286,26,35,61,4,936,49,852,21,31,82,5,939,54,783,22,31,65,4,126,8,102,20,28,63,4,102,6,78,26,34,50,3,1072,87,646,18,27,40,3,345,30,224,15,23,50,3,1960,151,1361,17,25,54,4,1349,102,982,17,25,58,4,805,65,602,15,23,63,4,884,65,719,16,24,68,4,1120,66,883,24,32,56,4,269,22,172,16,24,50,3
-152.7332315,58.6677037,4350,58.6677037,-152.7332315,3A,1354,unknown,1222,unknown,unknown,unknown,1,703,unknown,666,unknown,unknown,unknown,1,485,unknown,387,unknown,unknown,unknown,1,485,unknown,455,unknown,unknown,unknown,1,851,50,728,21,29,70,4,828,47,743,20,29,79,5,1562,86,1432,20,29,83,5,813,47,742,19,28,83,5,412,24,348,20,30,71,4,478,33,416,17,24,76,5,240,14,201,20,30,71,4,485,40,325,16,24,50,3,546,32,396,30,38,41,3,1184,93,867,15,24,60,4,588,44,421,20,27,48,3,398,29,292,17,26,59,4,1023,102,493,15,23,32,3,726,75,309,15,23,27,3
-166.3007604,54.66561458,7009,54.66561458,-166.3007604,4A,995,unknown,604,unknown,unknown,unknown,1,,,,,,,,613,unknown,420,unknown,unknown,unknown,1,552,unknown,455,unknown,unknown,unknown,1,467,30,448,16,26,93,5,,,,,,,,194,11,194,18,0,100,5,167,7,160,27,34,86,5,394,17,377,25,34,88,5,202,14,177,16,24,79,5,150,12,90,18,27,42,3,497,44,275,18,26,34,3,491,41,309,15,24,49,3,148,15,62,16,23,27,3,469,40,295,15,23,50,3,363,31,228,15,24,48,3,923,64,725,18,26,64,4,112,9,60,20,29,33,3
-158.6856667,55.49867593,5175,55.49867593,-158.6856667,3B,2399,unknown,2234,unknown,unknown,unknown,1,2409,unknown,2303,unknown,unknown,unknown,1,1331,unknown,1321,unknown,unknown,unknown,1,477,unknown,457,unknown,unknown,unknown,1,1057,44,1040,25,33,95,5,1294,52,1263,26,34,92,5,198,19,117,15,22,42,3,17,2,0,0,0,0,1,1066,49,1006,24,33,86,5,891,70,545,24,31,33,3,1474,125,979,17,24,47,3,1516,110,1192,17,25,64,4,714,48,543,20,28,56,4,222,17,157,20,27,47,3,310,21,239,18,27,62,4,396,30,300,19,26,53,4,538,33,438,22,30,61,4,28,3,24,12,16,67,4
-154.8007407,55.9994537,5005,55.9994537,-154.8007407,3B,1203,unknown,1139,unknown,unknown,unknown,1,706,unknown,676,unknown,unknown,unknown,1,2293,unknown,2113,unknown,unknown,unknown,1,494,unknown,458,unknown,unknown,unknown,1,179,10,158,20,30,80,5,1650,86,1506,22,31,81,5,233,18,172,16,24,61,4,746,57,538,16,25,60,4,1518,122,1171,14,23,67,4,720,63,415,16,24,41,3,48,4,28,14,24,50,3,438,35,320,15,24,60,4,920,80,577,16,24,45,3,193,22,79,13,20,27,3,108,10,55,14,23,40,3,259,33,48,16,23,9,2,103,13,16,16,23,8,2,342,41,128,14,21,22,2
-130.0506111,52.16639815,2104,52.16639815,-130.0506111,2B,647,unknown,481,unknown,unknown,unknown,1,1286,unknown,776,unknown,unknown,unknown,1,847,unknown,651,unknown,unknown,unknown,1,758,unknown,458,unknown,unknown,unknown,1,252,21,185,14,23,62,4,787,70,463,15,23,44,3,1182,103,594,17,26,33,3,255,25,104,13,22,32,3,415,42,164,16,24,24,2,101,8,75,15,24,63,4,539,44,310,19,28,36,3,823,72,395,18,27,31,3,1236,117,660,14,22,40,3,131,10,88,18,26,50,3,455,39,300,14,23,54,4,461,44,253,13,22,43,3,999,93,523,14,23,40,3,528,53,259,13,21,38,3
-148.5524537,59.49865741,4178,59.49865741,-148.5524537,3A,2411,unknown,1233,unknown,unknown,unknown,1,2333,unknown,1062,unknown,unknown,unknown,1,2447,unknown,1655,unknown,unknown,unknown,1,1588,unknown,460,unknown,unknown,unknown,1,1250,158,294,21,28,9,2,248,18,159,40,46,22,2,1781,179,743,25,32,17,2,2417,182,1623,26,32,35,3,1783,215,442,23,30,9,2,943,95,451,28,34,17,2,657,51,427,24,31,35,3,1282,103,680,36,43,18,2,709,99,81,14,20,6,2,344,40,105,13,21,20,2,185,27,24,12,18,7,2,920,95,406,19,26,22,2,751,106,121,61,67,2,2,597,79,148,15,21,13,2
-157.4843889,56.16576852,5260,56.16576852,-157.4843889,3B,307,unknown,289,unknown,unknown,unknown,1,5241,unknown,5076,unknown,unknown,unknown,1,1169,unknown,1126,unknown,unknown,unknown,1,496,unknown,461,unknown,unknown,unknown,1,1239,66,1171,20,29,88,5,4009,228,3645,20,28,81,5,2457,188,1769,17,25,56,4,998,69,725,20,28,54,4,1033,70,823,18,27,66,4,877,56,754,18,27,75,4,724,48,561,20,28,58,4,1370,104,999,16,25,59,4,915,95,407,14,21,32,3,1251,93,908,19,27,52,4,1356,109,993,16,24,57,4,1453,136,827,16,23,38,3,287,24,206,15,23,58,4,72,3,72,24,0,100,5
-134.3476852,56.99997222,3091,56.99997222,-134.3476852,2C,1518,unknown,1458,unknown,unknown,unknown,1,1157,unknown,1069,unknown,unknown,unknown,1,484,unknown,418,unknown,unknown,unknown,1,525,unknown,461,unknown,unknown,unknown,1,904,74,565,19,27,41,3,2459,148,2057,21,29,66,4,743,46,628,20,28,70,4,1139,71,904,23,30,56,4,977,71,714,20,28,49,3,497,36,370,19,27,53,4,351,16,332,24,33,88,5,1781,126,1295,20,28,51,4,932,53,754,26,33,55,4,911,62,706,20,28,56,4,352,17,301,30,37,59,4,1113,57,966,25,33,68,4,1943,118,1676,20,28,69,4,2219,139,1876,20,28,68,4
-175.6163333,58.50033333,7065,58.50033333,-175.6163333,4D,,,,,,,,,,,,,,,381,unknown,354,unknown,unknown,unknown,1,488,unknown,462,unknown,unknown,unknown,1,1962,78,1913,27,35,92,5,1125,42,1125,27,0,100,5,443,27,392,20,27,74,4,100,8,70,14,24,63,4,88,7,56,19,27,43,3,256,20,180,20,27,45,3,267,16,226,21,29,69,4,134,14,62,16,23,29,3,654,41,570,18,27,76,5,177,17,96,16,23,35,3,111,10,60,20,27,30,3,133,10,99,17,25,60,4,116,6,96,32,39,50,3,65,7,34,11,19,43,3
-129.5165278,51.83275,2082,51.83275,-129.5165278,2B,146,unknown,146,unknown,unknown,unknown,1,202,unknown,183,unknown,unknown,unknown,1,433,unknown,427,unknown,unknown,unknown,1,509,unknown,463,unknown,unknown,unknown,1,735,24,729,32,38,96,5,489,22,489,22,0,100,5,383,25,314,20,27,64,4,207,11,184,23,31,73,4,204,9,182,30,38,67,4,311,17,252,25,34,59,4,188,16,132,17,24,50,3,738,42,631,22,30,69,4,37,4,26,13,19,50,3,107,7,98,16,25,86,5,188,9,179,22,31,89,5,96,6,84,21,27,67,4,430,26,344,22,30,62,4,523,25,503,23,30,88,5
-173.899287,52.00137963,6087,52.00137963,-173.899287,4B,2004,unknown,1723,unknown,unknown,unknown,1,2184,unknown,1955,unknown,unknown,unknown,1,2626,unknown,2299,unknown,unknown,unknown,1,637,unknown,463,unknown,unknown,unknown,1,777,35,639,38,45,49,3,723,35,587,35,42,49,3,171,15,97,19,27,33,3,484,25,412,34,40,48,3,494,19,439,49,54,47,3,172,23,74,15,20,22,2,171,17,97,19,26,29,3,770,35,666,30,38,63,4,807,48,651,24,32,56,4,439,19,357,40,48,47,3,218,19,125,25,32,26,3,901,61,635,26,34,39,3,1097,79,747,28,34,34,3,1081,68,799,26,33,46,3
-165.4838241,53.83355556,6053,53.83355556,-165.4838241,4A,1280,unknown,892,unknown,unknown,unknown,1,814,unknown,665,unknown,unknown,unknown,1,1080,unknown,682,unknown,unknown,unknown,1,846,unknown,465,unknown,unknown,unknown,1,535,72,169,15,21,15,2,565,62,266,15,22,29,3,681,87,221,16,22,16,2,1355,173,374,14,21,15,2,478,74,39,13,19,4,2,455,74,85,12,18,9,2,475,81,36,12,18,4,2,399,58,114,13,18,16,2,842,136,108,14,19,6,2,592,79,180,14,20,16,2,397,56,129,14,20,16,2,117,13,36,18,25,15,2,115,20,0,0,0,0,1,269,37,96,14,19,19,2
-130.5832315,53.16639815,2138,53.16639815,-130.5832315,2B,419,unknown,412,unknown,unknown,unknown,1,33,unknown,14,unknown,unknown,unknown,1,273,unknown,265,unknown,unknown,unknown,1,482,unknown,468,unknown,unknown,unknown,1,451,23,416,22,31,83,5,0,0,0,0,0,0,1,168,11,132,22,29,55,4,106,7,80,20,29,57,4,260,13,250,21,31,92,5,183,12,167,17,25,83,5,96,6,87,17,26,83,5,222,14,197,18,26,79,5,152,6,152,25,0,100,5,111,6,103,21,29,83,5,48,3,48,16,0,100,5,84,4,84,21,0,100,5,164,7,155,26,35,86,5,367,24,291,21,28,58,4
-153.4282157,59.16651961,4365,59.16651961,-153.4282157,3A,2093,unknown,1703,unknown,unknown,unknown,1,541,unknown,467,unknown,unknown,unknown,1,782,unknown,688,unknown,unknown,unknown,1,645,unknown,469,unknown,unknown,unknown,1,,,,,,,,1100,74,874,21,28,57,4,2067,116,1797,23,30,66,4,3094,144,2878,25,32,78,5,993,51,874,24,32,73,4,1986,88,1827,26,35,78,5,2815,146,2549,23,31,75,4,3378,164,3181,23,31,85,5,138,10,119,17,23,70,4,1716,88,1583,22,30,81,5,1627,108,1200,22,30,50,3,349,25,278,17,25,64,4,814,64,566,18,25,50,3,1243,73,1091,20,28,74,4
-155.3664216,56.33323529,5018,56.33323529,-155.3664216,3B,923,unknown,694,unknown,unknown,unknown,1,2915,unknown,1668,unknown,unknown,unknown,1,2773,unknown,1704,unknown,unknown,unknown,1,1198,unknown,470,unknown,unknown,unknown,1,1150,113,503,17,25,27,3,2847,270,1316,14,23,34,3,1760,144,1060,18,26,40,3,2130,175,1252,20,27,37,3,,,,,,,,1192,128,385,17,24,18,2,1203,131,371,15,23,18,2,932,108,284,14,22,19,2,1228,170,194,16,23,7,2,479,64,97,16,23,9,2,236,30,83,21,27,13,2,265,39,38,19,25,5,2,585,82,94,16,22,7,2,440,49,193,24,30,16,2
-143.6358426,59.83287963,4097,59.83287963,-143.6358426,3A,1250,unknown,1241,unknown,unknown,unknown,1,689,unknown,669,unknown,unknown,unknown,1,343,unknown,343,unknown,unknown,unknown,1,473,unknown,473,unknown,unknown,unknown,1,371,11,355,39,47,82,5,999,23,999,43,0,100,5,2129,54,2107,41,49,94,5,1082,24,1082,45,0,100,5,1409,28,1409,50,0,100,5,549,15,549,37,0,100,5,329,10,320,36,45,90,5,175,10,125,31,40,40,3,200,8,183,31,39,75,4,519,15,511,37,45,93,5,62,3,59,30,33,67,4,569,22,560,27,36,95,5,317,17,295,23,28,76,5,1101,37,1097,30,34,97,5
-133.8991852,57.83357407,3109,57.83357407,-133.8991852,2C,1676,unknown,1590,unknown,unknown,unknown,1,902,unknown,849,unknown,unknown,unknown,1,502,unknown,431,unknown,unknown,unknown,1,602,unknown,473,unknown,unknown,unknown,1,456,31,343,20,28,55,4,849,46,754,22,30,74,4,1061,63,910,20,29,71,4,276,16,221,22,31,63,4,116,10,88,18,23,50,3,278,27,140,18,25,30,3,1779,99,1622,20,29,82,5,1806,124,1415,18,27,64,4,423,25,364,20,29,72,4,249,16,201,20,28,63,4,430,25,412,19,25,88,5,831,57,679,18,26,65,4,1412,99,1091,18,26,61,4,825,52,685,20,28,67,4
-150.8011574,58.33238889,4275,58.33238889,-150.8011574,3A,381,unknown,277,unknown,unknown,unknown,1,2285,unknown,1391,unknown,unknown,unknown,1,967,unknown,531,unknown,unknown,unknown,1,1032,unknown,473,unknown,unknown,unknown,1,1319,128,608,14,23,33,3,1130,105,613,14,22,42,3,2965,278,1793,13,21,49,3,1884,188,901,15,23,32,3,2065,204,1047,14,22,37,3,700,75,331,13,21,33,3,1695,173,693,14,22,29,3,218,21,131,12,21,52,4,1980,238,493,12,20,17,2,1521,190,327,12,19,14,2,343,45,62,12,19,11,2,836,110,112,12,20,8,2,405,51,26,13,21,4,2,1372,204,46,12,18,2,2
-141.9870093,59.83335185,4092,59.83335185,-141.9870093,3A,11,unknown,11,unknown,unknown,unknown,1,789,unknown,546,unknown,unknown,unknown,1,771,unknown,366,unknown,unknown,unknown,1,564,unknown,475,unknown,unknown,unknown,1,465,50,194,18,25,22,2,166,6,143,48,55,50,3,244,16,171,29,36,38,3,400,26,293,27,34,42,3,132,10,88,22,29,40,3,8,1,0,0,0,0,1,121,12,76,15,22,42,3,335,24,208,42,48,21,2,177,18,92,15,22,33,3,53,4,36,18,27,50,3,117,6,106,27,32,67,4,468,49,225,20,27,22,2,162,13,102,20,28,38,3,869,81,474,18,25,32,3
-140.6524722,59.16741667,4060,59.16741667,-140.6524722,3A,2529,unknown,2075,unknown,unknown,unknown,1,1415,unknown,1125,unknown,unknown,unknown,1,2026,unknown,1831,unknown,unknown,unknown,1,592,unknown,475,unknown,unknown,unknown,1,995,65,685,27,35,38,3,826,64,463,26,34,28,3,1716,75,1401,40,48,47,3,1724,61,1564,38,46,67,4,602,44,448,18,26,57,4,408,20,329,33,41,50,3,415,42,172,22,29,19,2,2121,130,1535,27,35,43,3,1217,83,793,34,42,28,3,304,31,111,28,35,13,2,515,25,454,28,35,64,4,1025,62,729,33,41,35,3,1236,109,639,22,29,27,3,2835,223,1571,28,36,25,2
-147.1514706,60.66694118,4144,60.66694118,-147.1514706,3A,2672,unknown,2620,unknown,unknown,unknown,1,899,unknown,878,unknown,unknown,unknown,1,1663,unknown,1643,unknown,unknown,unknown,1,486,unknown,476,unknown,unknown,unknown,1,,,,,,,,565,24,526,26,36,83,5,1135,56,1056,23,31,82,5,972,53,831,23,31,68,4,1050,63,908,19,28,75,4,1125,61,1022,21,29,80,5,546,37,447,19,26,65,4,1097,66,895,22,30,62,4,1387,105,951,18,26,51,4,1088,76,820,20,27,55,4,632,48,453,17,26,54,4,488,33,346,20,29,52,4,1758,96,1591,21,29,78,5,519,34,439,19,26,68,4
-155.2187745,57.66707843,4334,57.66707843,-155.2187745,3A,1769,unknown,1749,unknown,unknown,unknown,1,943,unknown,903,unknown,unknown,unknown,1,2316,unknown,2265,unknown,unknown,unknown,1,502,unknown,477,unknown,unknown,unknown,1,,,,,,,,1240,59,1197,22,31,92,5,1901,91,1774,24,32,82,5,679,36,616,22,30,78,5,1661,101,1441,19,28,75,4,1898,125,1585,18,27,72,4,2420,129,2258,20,30,87,5,1467,83,1310,20,29,78,5,1674,126,1312,15,24,68,4,1854,107,1741,19,27,88,5,440,36,312,16,24,56,4,14,2,0,0,0,0,1,419,39,240,15,23,41,3,938,85,585,15,23,46,3
